STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,WKS_OPEN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,REAPLOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
MI,MI0078,002,Y,MI0078-002,DEARBORN PUBLIC LIBRARY,16301 MICHIGAN AVENUE,DEARBORN,48126,2723,WAYNE,3139432037,CE,85643,R_17,0,3280,52,2017,03,00,00,00,-83.202691,42.313816,26,163,21000,1753616,13,02,5743,1055,2612,19820,0,A
MI,MI0078,004,Y,MI0078-004,ESPER BRANCH LIBRARY,12929 WEST WARREN AVENUE,DEARBORN,48126,1534,WAYNE,3139434096,BR,13000,R_17,0,1846,52,2017,03,00,00,00,-83.170101,42.344144,26,163,21000,1753616,13,02,5737.02,3003,2612,19820,0,A
MI,MI0078,006,Y,MI0078-003,BRYANT BRANCH LIBRARY,22100 MICHIGAN AVENUE,DEARBORN,48124,2205,WAYNE,3139434091,BR,7134,R_17,0,1846,52,2017,03,00,00,00,-83.246165,42.30573,26,163,21000,1753616,13,02,5749,1020,2612,19820,0,A
MI,MI0080,002,Y,MI0080-002,DECKERVILLE PUBLIC LIBRARY,3542 NORTH MAIN STREET,DECKERVILLE,48427,9615,SANILAC,8103768015,CE,1913,R_17,0,1520,52,2017,03,00,00,00,-82.734994,43.528271,26,151,21100,41269,42,07,9704,2007,2610,-4,N,A
MI,MI0081,002,Y,MI0081-002,DELTON DISTRICT LIBRARY,330 NORTH GROVE STREET,DELTON,49046,9601,BARRY,2696238040,CE,7680,R_17,0,2392,52,2017,03,00,00,00,-85.408687,42.503847,26,015,21560,60586,42,08,106,5012,2603,24340,0,A
MI,MI0082,002,Y,MI0082-002,DETOUR AREA SCHOOL AND PUBLIC LIBRARY,202 SOUTH DIVISION STREET,DETOUR VILLAGE,49725,5006,CHIPPEWA,9062972011,CE,3792,R_17,0,1446,52,2017,03,00,00,00,-83.905314,45.993722,26,033,21780,37711,43,07,9711,1054,2601,42300,1,A
MI,MI0083,002,Y,MI0083-002,DETROIT PUBLIC LIBRARY,5201 WOODWARD AVENUE,DETROIT,48202,4007,WAYNE,3134811300,CE,420000,R_17,0,1920,48,2017,03,00,00,00,-83.065146,42.358057,26,163,22000,1753616,11,01,5202,2008,2613,19820,0,A
MI,MI0083,003,Y,MI0083-003,BOWEN BRANCH LIBRARY,3648 WEST VERNOR HIGHWAY,DETROIT,48216,1441,WAYNE,3134811540,BR,7135,R_17,0,1920,48,2017,03,00,00,00,-83.088558,42.323142,26,163,22000,1753616,11,01,5211,2005,2614,19820,0,A
MI,MI0083,005,Y,MI0083-005,CHANDLER PARK BRANCH LIBRARY,12800 HARPER AVENUE,DETROIT,48213,1823,WAYNE,3134811560,BR,7870,R_17,0,1152,48,2017,03,00,00,00,-82.974941,42.401572,26,163,22000,1753616,11,01,5043,1011,2613,19820,0,A
MI,MI0083,006,Y,MI0083-006,CHANEY BRANCH LIBRARY,16101 GRAND RIVER AVENUE,DETROIT,48227,1821,WAYNE,3134811570,BR,7270,R_17,0,1920,48,2017,03,00,00,00,-83.205223,42.395365,26,163,22000,1753616,11,01,5424,3006,2613,19820,0,A
MI,MI0083,007,Y,MI0083-007,CHASE BRANCH LIBRARY,17731 WEST SEVEN MILE ROAD,DETROIT,48235,M,WAYNE,3134811580,BR,5590,R_17,0,1920,48,2017,03,00,00,00,-83.21767,42.430043,26,163,22000,1753616,11,01,5403,5009,2613,19820,0,A
MI,MI0083,008,Y,MI0083-008,CONELY BRANCH LIBRARY,4600 MARTIN STREET,DETROIT,48210,2343,WAYNE,3134811590,BR,10769,R_17,0,1920,48,2017,03,00,00,00,-83.12774,42.331857,26,163,22000,1753616,11,01,5258,2022,2613,19820,0,A
MI,MI0083,009,Y,MI0083-009,FREDERICK DOUGLASS BRANCH FOR SPECIAL SERVICES,3666 GRAND RIVER AVENUE,DETROIT,48208,2880,WAYNE,3134811710,BS,-4,N_17,1,1920,48,2017,03,00,00,00,-83.074412,42.342695,26,163,22000,1753616,11,01,5219,1024,2613,19820,0,A
MI,MI0083,012,Y,MI0083-012,DUFFIELD BRANCH LIBRARY,2507 WEST GRAND BOULEVARD,DETROIT,48208,1236,WAYNE,3134811710,BR,10200,R_17,0,-1,-1,2017,03,00,00,00,-83.09347,42.362865,26,163,22000,1753616,11,01,5330,1020,2613,19820,0,A
MI,MI0083,013,Y,MI0083-013,EDISON BRANCH LIBRARY,18400 JOY ROAD,DETROIT,48228,3131,WAYNE,3134811720,BR,10935,R_17,0,-1,-1,2017,03,00,00,00,-83.220217,42.357806,26,163,22000,1753616,11,01,5467,2011,2613,19820,0,A
MI,MI0083,014,Y,MI0083-014,ELMWOOD PARK BRANCH LIBRARY,550 CHENE STREET,DETROIT,48207,3907,WAYNE,3134811730,BR,5000,R_17,0,1920,48,2017,03,00,00,00,-83.023731,42.339937,26,163,22000,1753616,11,01,5166,2009,2614,19820,0,A
MI,MI0083,015,Y,MI0083-015,FRANKLIN BRANCH LIBRARY,13651 EAST MCNICHOLS ROAD,DETROIT,48205,3457,WAYNE,3134811740,BR,5670,R_17,0,1920,48,2017,03,00,00,00,-82.984005,42.426894,26,163,22000,1753616,11,01,5036,1000,2614,19820,0,A
MI,MI0083,018,Y,MI0083-018,HUBBARD BRANCH LIBRARY,12929 WEST MCNICHOLS ROAD,DETROIT,48235,4106,WAYNE,3134811750,BR,7562,R_17,0,1920,48,2017,03,00,00,00,-83.172733,42.416619,26,163,22000,1753616,11,01,5369,3004,2614,19820,0,A
MI,MI0083,019,Y,MI0083-019,JEFFERSON BRANCH LIBRARY,12350 EAST OUTER DRIVE,DETROIT,48224,2627,WAYNE,3134811760,BR,6914,R_17,0,1920,48,2017,03,00,00,00,-82.937131,42.404272,26,163,22000,1753616,11,01,5014,3015,2614,19820,0,A
MI,MI0083,020,Y,MI0083-020,KNAPP BRANCH LIBRARY,13330 CONANT STREET,DETROIT,48212,2338,WAYNE,3134811770,BR,5843,R_17,0,1920,48,2017,03,00,00,00,-83.060599,42.4143,26,163,22000,1753616,11,01,5113,3012,2614,19820,0,A
MI,MI0083,021,Y,MI0083-021,LINCOLN BRANCH LIBRARY,1221 EAST SEVEN MILE ROAD,DETROIT,48203,M,WAYNE,3134811780,BR,6070,R_17,0,768,48,2017,03,00,00,00,-83.090961,42.432653,26,163,22000,1753616,11,01,5074,4005,2614,19820,0,A
MI,MI0083,024,Y,MI0083-024,MONTEITH BRANCH LIBRARY,14100 KERCHEVAL STREET,DETROIT,48215,2810,WAYNE,3134811800,BR,17405,R_17,0,768,48,2017,03,00,00,00,-82.95084,42.377595,26,163,22000,1753616,11,01,5129,3003,2614,19820,0,A
MI,MI0083,026,Y,MI0083-026,PARKMAN BRANCH LIBRARY,1766 OAKMAN BOULEVARD,DETROIT,48238,2735,WAYNE,3134811810,BR,18540,R_17,0,1920,48,2017,03,00,00,00,-83.127128,42.396589,26,163,22000,1753616,11,01,5316,1004,2613,19820,0,A
MI,MI0083,029,Y,MI0083-029,SHERWOOD FOREST BRANCH LIBRARY,7117 WEST SEVEN MILE ROAD,DETROIT,48221,M,WAYNE,3134811840,BR,6580,R_17,0,1920,48,2017,03,00,00,00,-83.143901,42.431537,26,163,22000,1753616,11,01,5386,1002,2614,19820,0,A
MI,MI0083,030,Y,MI0083-030,WILDER BRANCH LIBRARY,7140 EAST SEVEN MILE ROAD,DETROIT,48234,M,WAYNE,3134811870,BR,11540,R_17,0,1152,48,2017,03,00,00,00,-83.030086,42.433833,26,163,22000,1753616,11,01,5063,2000,2614,19820,0,A
MI,MI0083,033,Y,MI0083-033,REDFORD BRANCH LIBRARY,21200 GRAND RIVER,DETROIT,48219,3851,WAYNE,3134811820,BR,9992,R_17,0,1920,48,2017,03,00,00,00,-83.249878,42.413428,26,163,22000,1753616,11,01,5432,1018,2613,19820,0,A
MI,MI0083,035,Y,MI0083-010,SKILLMAN BRANCH LIBRARY,121 GRATIOT AVENUE,DETROIT,48226,2203,WAYNE,3134811850,BR,27753,R_17,0,1920,48,2017,03,00,00,00,-83.046645,42.333588,26,163,22000,1753616,11,01,5172,2056,2613,19820,0,A
MI,MI0083,036,Y,MI0083-036,CAMPBELL BRANCH LIBRARY AT LAWNDALE STATION,8733 WEST VERNOR HIGHWAY,DETROIT,48209,1434,WAYNE,3134811550,BR,7000,R_17,0,1920,48,2017,03,00,00,00,-83.133082,42.309013,26,163,22000,1753616,11,01,5242,5005,2613,19820,0,A
MI,MI0084,002,Y,MI0084-002,DEXTER DISTRICT LIBRARY,3255 ALPINE STREET,DEXTER,48130,1015,WASHTENAW,7344264477,CE,30000,R_17,0,3665,52,2017,03,00,00,00,-83.888858,42.34001,26,161,22160,367627,21,04,4540,1004,2607,11460,0,A
MI,MI0085,002,Y,MI0085-002,DICKINSON COUNTY LIBRARY,401 IRON MOUNTAIN STREET,IRON MOUNTAIN,49801,3435,DICKINSON,9067741218,CE,16310,R_17,0,3285,52,2017,03,00,00,00,-88.063719,45.819274,26,043,40960,25415,33,06,9504,2049,2601,27020,1,A
MI,MI0085,003,Y,MI0085-003,SOLOMONSON BRANCH LIBRARY,620 SECTION STREET,NORWAY,49870,1362,DICKINSON,9065638617,BR,1800,R_17,0,2607,52,2017,03,00,00,00,-87.9037,45.786412,26,043,59220,25415,33,06,9503,1098,2601,27020,1,A
MI,MI0085,005,Y,MI0085-004,NORTH DICKINSON BRANCH LIBRARY,W6588 M-69,FELCH,49831,M,DICKINSON,9065427230,BR,899,R_17,0,852,52,2017,03,00,00,00,-87.96494,46.011691,26,043,M,25415,43,07,9501,1229,2601,27020,1,A
MI,MI0086,002,Y,MI0086-002,DORR TOWNSHIP LIBRARY,1804 SUNSET DRIVE,DORR,49323,9324,ALLEGAN,6166819678,CE,7100,R_17,0,2132,52,2017,03,00,00,00,-85.72259,42.733682,26,005,M,116447,31,07,304.01,2002,2606,26090,1,A
MI,MI0087,002,Y,MI0087-002,DOWAGIAC DISTRICT LIBRARY,211 COMMERCIAL STREET,DOWAGIAC,49047,1728,CASS,2697823826,CE,7236,R_17,0,2698,52,2017,03,00,00,00,-86.110332,41.983162,26,027,22880,51381,31,04,22,1037,2606,43780,0,A
MI,MI0088,002,Y,MI0088-002,DOWLING PUBLIC LIBRARY,1765 EAST DOWLING ROAD,HASTINGS,49058,8713,BARRY,2697213743,CE,1650,R_17,0,1632,51,2017,03,00,00,00,-85.25215,42.52245,26,015,22900,60586,42,08,107,2050,2603,24340,0,A
MI,MI0089,002,Y,MI0089-002,DRYDEN TOWNSHIP LIBRARY,5480 MAIN STREET,DRYDEN,48428,7726,LAPEER,8107963586,CE,5700,R_17,0,1755,52,2017,03,00,00,00,-83.125828,42.945956,26,087,23140,88174,42,08,3410,3022,2610,19820,0,A
MI,MI0091,002,Y,MI0091-002,WHITE CLOUD COMMUNITY LIBRARY,1038 WILCOX AVENUE,WHITE CLOUD,49349,8794,NEWAYGO,2316896631,CE,5847,R_17,0,2388,52,2017,03,00,00,00,-85.775918,43.550096,26,123,86680,48242,42,07,9707,2052,2602,-4,N,A
MI,MI0092,002,Y,MI0092-002,EASTPOINTE MEMORIAL LIBRARY,15875 OAK AVENUE,EASTPOINTE,48021,2316,MACOMB,5864455096,CE,13000,R_17,0,2420,52,2017,03,00,00,00,-82.957415,42.462646,26,099,24290,871375,21,03,2587,3003,2609,19820,0,A
MI,MI0093,002,Y,MI0093-002,EAST LANSING PUBLIC LIBRARY,950 ABBOT ROAD,EAST LANSING,48823,3105,INGHAM,5173512420,CE,25800,R_17,0,3114,52,2017,03,00,00,00,-84.483688,42.743394,26,065,24120,290186,13,02,39.02,3006,2608,29620,0,A
MI,MI0094,002,Y,MI0094-002,EATON RAPIDS PUBLIC LIBRARY,220 SOUTH MAIN STREET,EATON RAPIDS,48827,1256,EATON,5176638118,CE,5346,R_17,0,2322,52,2017,03,00,00,00,-84.655835,42.511236,26,045,24540,109027,31,04,213.01,1052,2607,29620,0,A
MI,MI0095,002,Y,MI0095-002,EAU CLAIRE DISTRICT LIBRARY,6528 EAST MAIN STREET,EAU CLAIRE,49111,5129,BERRIEN,2694616241,CE,7320,R_17,0,2417,52,2017,03,00,00,00,-86.298826,41.985309,26,021,24580,154259,41,08,106,1007,2606,35660,0,A
MI,MI0098,002,Y,MI0098-002,ELK RAPIDS DISTRICT LIBRARY,300 ISLE OF PINES,ELK RAPIDS,49629,M,ANTRIM,2312649979,CE,6500,R_17,0,3016,52,2017,03,00,00,00,-85.41627,44.89933,26,009,25320,23292,42,07,9606,3005,2601,-4,N,A
MI,MI0099,002,Y,MI0099-002,ELK TOWNSHIP LIBRARY,29 EAST LAPEER STREET,PECK,48466,9650,SANILAC,8103785409,CE,912,R_17,0,1820,52,2017,03,00,00,00,-82.816154,43.258655,26,151,63260,41269,42,07,9712,2077,2610,-4,N,A
MI,MI0100,002,Y,MI0100-002,ELSIE PUBLIC LIBRARY,145 WEST MAIN STREET,ELSIE,48831,5116,CLINTON,9898624633,CE,3420,R_17,0,1062,52,2017,03,00,00,00,-84.388389,43.088692,26,037,25780,78443,42,08,107.02,1033,2604,29620,0,A
MI,MI0101,002,Y,MI0101-002,ESCANABA PUBLIC LIBRARY,400 LUDINGTON STREET,ESCANABA,49829,3924,DELTA,9067897323,CE,17000,R_17,0,2582,52,2017,03,00,00,00,-87.052175,45.745751,26,041,26360,35965,33,06,9709,1017,2601,21540,1,A
MI,MI0102,002,Y,MI0102-002,EVART PUBLIC LIBRARY,104 NORTH MAIN STREET,EVART,49631,5119,OSCEOLA,2317345542,CE,9065,R_17,0,2028,52,2017,03,00,00,00,-85.259314,43.900725,26,133,26640,23260,43,07,9704,4015,2604,-4,N,A
MI,MI0103,002,Y,MI0103-002,FAIRGROVE DISTRICT LIBRARY,1959 MAIN STREET,FAIRGROVE,48733,9568,TUSCOLA,9896936050,CE,4288,R_17,0,2132,52,2017,03,00,00,00,-83.543415,43.522298,26,157,27080,52764,42,07,3,1033,2610,-4,N,A
MI,MI0104,002,Y,MI0104-002,FALMOUTH AREA LIBRARY,219 EAST PROSPER ROAD,FALMOUTH,49632,9523,MISSAUKEE,2318263738,CE,850,R_17,0,-1,-1,2017,03,00,00,00,-85.090144,44.243716,26,113,M,14998,43,07,9604,1121,2604,15620,1,A
MI,MI0105,002,Y,MI0105-002,FARMINGTON COMMUNITY LIBRARY,32737 WEST 12 MILE ROAD,FARMINGTON HILLS,48334,3302,OAKLAND,2485530300,CE,72000,R_17,0,3426,52,2017,03,00,00,00,-83.3719,42.49881,26,125,27440,1250836,13,02,1670,2010,2614,19820,0,A
MI,MI0105,003,Y,MI0105-003,FARMINGTON BRANCH LIBRARY,23500 LIBERTY STREET,FARMINGTON,48335,3570,OAKLAND,2485530321,BR,18000,R_17,0,3426,52,2017,03,00,00,00,-83.378278,42.464391,26,125,27380,1250836,21,03,1651,2007,2611,19820,0,A
MI,MI0106,002,Y,MI0106-002,DEWITT DISTRICT LIBRARY,13101 SCHAVEY ROAD,DEWITT,48820,9008,CLINTON,5176693156,CE,6450,R_17,0,2968,52,2017,03,00,00,00,-84.588707,42.825343,26,037,M,78443,21,04,101.08,1026,2604,29620,0,A
MI,MI0107,002,Y,MI0107-002,FENNVILLE DISTRICT LIBRARY,400 WEST MAIN STREET,FENNVILLE,49408,9233,ALLEGAN,2695615050,CE,13736,R_17,0,2682,52,2017,03,00,00,00,-86.107536,42.594296,26,005,27740,116447,42,07,307.04,1095,2606,26090,1,A
MI,MI0108,002,Y,MI0108-002,FERNDALE PUBLIC LIBRARY,222 EAST NINE MILE ROAD,FERNDALE,48220,M,OAKLAND,2485462504,CE,19500,R_17,0,2684,52,2017,03,00,00,00,-83.132459,42.460587,26,125,27880,1250836,21,03,1735,2002,2609,19820,0,A
MI,MI0109,002,Y,MI0109-002,FIFE LAKE PUBLIC LIBRARY,77 LAKECREST LANE,FIFE LAKE,49633,5101,GRAND TRAVERSE,2318794101,CE,4800,R_17,0,2288,52,2017,03,00,00,00,-85.347115,44.577471,26,055,28000,91807,43,07,5502,2132,2601,45900,1,A
MI,MI0110,002,Y,MI0110-002,THOMAS E. FLESCHNER MEMORIAL LIBRARY,11935 SILVER CREEK DRIVE,BIRCH RUN,48415,9767,SAGINAW,9896245171,CE,2000,R_17,0,2124,52,2017,03,00,00,00,-83.786835,43.250679,26,145,08540,191934,41,08,131,1055,2604,40980,0,A
MI,MI0111,002,Y,MI0111-002,FLINT PUBLIC LIBRARY,1026 EAST KEARSLEY STREET,FLINT,48502,1923,GENESEE,8102327111,CE,82166,R_17,0,2214,52,2017,03,00,00,00,-83.679263,43.022418,26,049,29000,407385,13,02,29,1000,2605,22420,0,A
MI,MI0112,002,Y,MI0112-002,FORSYTH TOWNSHIP PUBLIC LIBRARY,180 WEST FLINT STREET,GWINN,49841,9572,MARQUETTE,9063463433,CE,4112,R_17,0,2180,52,2017,03,00,00,07,-87.438325,46.279021,26,103,35760,66502,43,07,25,2059,2601,32100,1,A
MI,MI0113,002,Y,MI0113-002,FOWLERVILLE DISTRICT LIBRARY,131 MILL STREET,FOWLERVILLE,48836,5160,LIVINGSTON,5172239089,CE,4500,R_17,0,2574,52,2017,03,00,00,00,-84.0724,42.662006,26,093,30060,189651,31,03,7223,1015,2608,19820,0,A
MI,MI0114,002,Y,MI0114-002,BENZIE SHORES DISTRICT LIBRARY,630 MAIN STREET,FRANKFORT,49635,9059,BENZIE,2313524671,CE,4500,R_17,0,2321,52,2017,03,00,00,00,-86.235515,44.632461,26,019,30260,17573,43,07,4,2054,2601,45900,1,A
MI,MI0115,002,Y,MI0115-002,FRANKLIN PUBLIC LIBRARY,32455 FRANKLIN ROAD,FRANKLIN,48025,1130,OAKLAND,2488512254,CE,1870,R_17,0,2200,52,2017,03,00,00,00,-83.305983,42.525991,26,125,30340,1250836,21,03,1590,4018,2609,19820,0,A
MI,MI0116,002,Y,MI0116-002,FRASER PUBLIC LIBRARY,16330 EAST FOURTEEN MILE ROAD,FRASER,48026,M,MACOMB,5862932055,CE,9600,R_17,0,2652,51,2017,03,00,00,00,-82.955208,42.53874,26,099,30420,871375,21,03,2542,1000,2609,19820,0,A
MI,MI0117,002,Y,MI0117-002,FREEPORT DISTRICT LIBRARY,208 SOUTH STATE STREET,FREEPORT,49325,5105,BARRY,6167655181,CE,2160,R_17,0,1582,52,2017,03,00,00,00,-85.316416,42.762893,26,015,30580,60586,42,08,102,1005,2603,24340,0,A
MI,MI0118,002,Y,MI0118-002,FREMONT AREA DISTRICT LIBRARY,104 EAST MAIN STREET,FREMONT,49412,1246,NEWAYGO,2319243480,CE,39669,R_17,0,2212,52,2017,03,00,00,00,-85.943005,43.467086,26,123,30700,48242,32,06,9705,4008,2602,-4,N,A
MI,MI0119,002,Y,MI0119-002,GALESBURG MEMORIAL LIBRARY,188 EAST MICHIGAN AVENUE,GALESBURG,49053,9537,KALAMAZOO,2696657839,CE,5400,R_17,0,1654,52,2017,03,00,00,00,-85.412875,42.288924,26,077,31260,262985,41,08,67.02,4023,2606,28020,0,A
MI,MI0120,002,Y,MI0120-002,GALIEN TOWNSHIP PUBLIC LIBRARY,302 NORTH CLEVELAND AVENUE,GALIEN,49113,5100,BERRIEN,2695458281,CE,4290,R_17,0,2080,52,2017,03,00,00,00,-86.498961,41.805624,26,021,31300,154259,42,08,115,1021,2606,35660,0,A
MI,MI0121,002,Y,MI0121-002,GARDEN CITY PUBLIC LIBRARY,31735 MAPLEWOOD STREET,GARDEN CITY,48135,1709,WAYNE,7347931830,CE,6246,R_17,0,2502,52,2017,03,00,00,00,-83.35429,42.332276,26,163,31420,1753616,21,03,5694,2013,2613,19820,0,A
MI,MI0122,002,Y,MI0122-002,PERE MARQUETTE DISTRICT LIBRARY,185 EAST FOURTH STREET,CLARE,48617,1541,CLARE,9893867576,CE,20000,R_17,0,2184,52,2017,03,00,00,00,-84.766511,43.818778,26,035,15920,30653,32,06,6,2028,2604,-4,N,A
MI,MI0123,002,Y,MI0123-002,GENESEE DISTRICT LIBRARY,G-4195 WEST PASADENA AVENUE,FLINT,48504,M,GENESEE,8107325570,CE,12800,R_17,0,2904,52,2017,03,00,00,00,-83.76029,43.045521,26,049,M,407385,21,04,108.11,1020,2605,22420,0,A
MI,MI0123,003,Y,MI0123-003,BAKER PARK LIBRARY,3410 SOUTH GRAND TRAVERSE,BURTON,48529,M,GENESEE,8107427860,BR,2500,R_17,0,2080,52,2017,03,00,00,00,-83.683667,42.977505,26,049,12060,407385,21,04,113.01,1015,2605,22420,0,A
MI,MI0123,004,Y,MI0123-004,BURTON MEMORIAL LIBRARY,4012 EAST ATHERTON ROAD,BURTON,48519,1434,GENESEE,8107420674,BR,4000,R_17,0,2392,52,2017,03,00,00,00,-83.632478,42.989516,26,049,12060,407385,21,04,114.01,1002,2605,22420,0,A
MI,MI0123,005,Y,MI0123-005,CLIO AREA LIBRARY,2080 WEST VIENNA ROAD,CLIO,48420,1760,GENESEE,8106867130,BR,4565,R_17,0,2756,52,2017,03,00,00,00,-83.717811,43.177651,26,049,M,407385,21,04,101.12,2012,2605,22420,0,A
MI,MI0123,006,Y,MI0123-006,DAVISON AREA LIBRARY,203 EAST FOURTH STREET,DAVISON,48423,1409,GENESEE,8106532022,BR,8100,R_17,0,3588,52,2017,03,00,00,00,-83.516957,43.03381,26,049,19880,407385,21,04,117.1,2014,2605,22420,0,A
MI,MI0123,007,Y,MI0123-007,FENTON-JACK R. WINEGARDEN LIBRARY,200 EAST CAROLINE STREET,FENTON,48430,2106,GENESEE,8106297612,BR,2500,R_17,0,2496,52,2017,03,00,00,00,-83.703592,42.796583,26,049,27760,407385,21,04,132.04,3012,2605,22420,0,A
MI,MI0123,008,Y,MI0123-008,FLINT TOWNSHIP-MCCARTY LIBRARY,2071 SOUTH GRAHAM ROAD,FLINT,48532,4656,GENESEE,8107329150,BR,2500,R_17,0,2128,52,2017,03,00,00,00,-83.752931,42.999963,26,049,M,407385,21,04,109.1,1004,2605,22420,0,A
MI,MI0123,009,Y,MI0123-009,FLUSHING AREA LIBRARY,120 NORTH MAPLE STREET,FLUSHING,48433,1648,GENESEE,8106599755,BR,3400,R_17,0,2496,52,2017,03,00,00,00,-83.856009,43.063755,26,049,29200,407385,21,04,106.03,5006,2605,22420,0,A
MI,MI0123,010,Y,MI0123-010,FOREST TOWNSHIP LIBRARY,123 WEST MAIN STREET,OTISVILLE,48463,7713,GENESEE,8106316330,BR,3200,R_17,0,2128,52,2017,03,00,00,00,-83.524879,43.166184,26,049,61600,407385,41,08,124.02,3017,2605,22420,0,A
MI,MI0123,011,Y,MI0123-011,GENESEE TOWNSHIP-JOHNSON MEMORIAL LIBRARY,7397 NORTH GENESEE ROAD,GENESEE,48437,7716,GENESEE,8106401410,BR,2750,R_17,0,2496,52,2017,03,00,00,00,-83.617709,43.116949,26,049,M,407385,21,04,121,3022,2605,22420,0,A
MI,MI0123,012,Y,MI0123-012,GOODRICH LIBRARY,10237 HEGEL ROAD,GOODRICH,48438,8723,GENESEE,8106362489,BR,3600,R_17,0,2128,52,2017,03,00,00,00,-83.50521,42.916926,26,049,32980,407385,31,04,134.02,1015,2605,22420,0,A
MI,MI0123,013,Y,MI0123-013,GRAND BLANC-MCFARLEN LIBRARY,515 PERRY ROAD,GRAND BLANC,48439,1414,GENESEE,8106945310,BR,15000,R_17,0,3588,52,2017,03,00,00,00,-83.621148,42.925038,26,049,33280,407385,21,04,112.09,1027,2605,22420,0,A
MI,MI0123,014,Y,MI0123-014,LINDEN LIBRARY,201 NORTH MAIN STREET,LINDEN,48451,9198,GENESEE,8107357700,BR,1750,R_17,0,2128,52,2017,03,00,00,00,-83.775271,42.809396,26,049,M,407385,21,04,131.12,2005,2605,22420,0,9
MI,MI0123,015,Y,MI0123-015,MONTROSE-JENNINGS LIBRARY,241 FEHER DRIVE,MONTROSE,48457,9742,GENESEE,8106396388,BR,4000,R_17,0,2128,52,2017,03,00,00,00,-83.88756,43.180412,26,049,55280,407385,41,08,126.02,1000,2605,22420,0,A
MI,MI0123,016,Y,MI0123-016,MOUNT MORRIS LIBRARY,685 VAN BUREN AVENUE,MOUNT MORRIS,48458,1550,GENESEE,8106866120,BR,4500,R_17,0,2496,52,2017,03,00,00,00,-83.695,43.123732,26,049,55960,407385,21,04,123.1,1014,2605,22420,0,A
MI,MI0123,017,Y,MI0123-017,SWARTZ CREEK-PERKINS LIBRARY,8095 CIVIC DRIVE,SWARTZ CREEK,48473,1838,GENESEE,8106353900,BR,2150,R_17,0,2128,52,2017,03,00,00,00,-83.834472,42.959262,26,049,77700,407385,21,04,127.02,1036,2605,22420,0,A
MI,MI0123,018,Y,MI0123-018,BEECHER VERA B. RISON LIBRARY,1386 WEST COLDWATER ROAD,FLINT,48505,4817,GENESEE,8107892800,BR,3900,R_17,0,2128,52,2017,03,00,00,00,-83.708663,43.0903,26,049,06820,407385,21,04,103.05,3003,2605,22420,0,A
MI,MI0123,019,Y,MI0123-019,GAINES STATION LIBRARY,103 EAST WALKER,GAINES,48436,M,GENESEE,9892718720,BR,600,R_17,0,416,52,2017,03,00,00,00,-83.912953,42.872878,26,049,31200,407385,41,08,128.01,2030,2605,22420,0,A
MI,MI0123,021,Y,MI0123-021,GENESEE VALLEY DEMONSTRATION LOCATION,3293 SOUTH LINDEN ROAD,FLINT,48507,3016,GENESEE,8107321822,BR,5900,R_17,0,3744,52,2017,03,00,00,00,-83.772106,42.981511,26,049,M,407385,21,04,109.12,1073,2605,22420,0,A
MI,MI0124,002,Y,MI0124-002,GEORGETOWN TOWNSHIP PUBLIC LIBRARY,1525 BALDWIN STREET,JENISON,49428,8911,OTTAWA,6164579620,CE,15543,R_17,0,2888,52,2017,03,00,00,00,-85.819604,42.907186,26,139,41680,286383,21,04,216.06,3015,2602,24340,0,A
MI,MI0125,002,Y,MI0125-002,ROSCOMMON AREA DISTRICT LIBRARY,241 EAST FEDERAL HIGHWAY,ROSCOMMON,48653,9318,ROSCOMMON,9892811305,CE,9077,R_17,0,2132,52,2017,03,00,00,00,-84.606374,44.506769,26,143,M,23895,43,07,9703,2007,2604,-4,N,A
MI,MI0125,003,Y,MI0125-003,LYON TOWNSHIP BRANCH LIBRARY,7851 WEST HIGGINS LAKE DRIVE,HIGGINS LAKE,48627,M,ROSCOMMON,9898219111,BR,500,R_17,0,1430,52,2017,03,00,00,00,-84.779483,44.468607,26,143,M,23895,42,07,9705,1076,2604,-4,N,A
MI,MI0126,002,Y,MI0126-002,GLADSTONE AREA SCHOOL & PUBLIC LIBRARY,300 SOUTH TENTH STREET,GLADSTONE,49837,1532,DELTA,9064284224,CE,3562,R_17,0,2142,52,2017,03,00,00,00,-87.020997,45.844229,26,041,32300,35965,33,06,9706,2032,2601,21540,1,A
MI,MI0127,002,Y,MI0127-002,GLADWIN COUNTY DISTRICT LIBRARY,402 JAMES ROBERTSON DRIVE,GLADWIN,48624,7010,GLADWIN,9894268221,CE,16000,R_17,0,2952,52,2017,03,00,00,00,-84.470388,43.984179,26,051,32320,25234,32,06,7,3002,2604,-4,N,A
MI,MI0127,003,Y,MI0127-003,BEAVERTON BRANCH LIBRARY,128 WEST SAGINAW STREET,BEAVERTON,48612,8117,GLADWIN,9894353981,BR,3100,R_17,0,2300,52,2017,03,00,00,00,-84.486709,43.881237,26,051,06660,25234,42,07,8,2086,2604,-4,N,A
